split,source,source_rel_id,group,image_path,dest_image,num_boxes
train,roboflow_indian_traffic_sign_yolo26,train/65039_jpg.rf.Nqi5HNORqO5ZvV9fuA4P,roboflow_indian_traffic_sign_yolo26/train/65039_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/65039_jpg.rf.Nqi5HNORqO5ZvV9fuA4P.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__65039_jpg.rf.Nqi5HNORqO5ZvV9fuA4P__fc415b827fda.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/25147_jpg.rf.0kzRhgrEjX6wDJVbTdgD,roboflow_indian_traffic_sign_yolo26/train/25147_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/25147_jpg.rf.0kzRhgrEjX6wDJVbTdgD.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__25147_jpg.rf.0kzRhgrEjX6wDJVbTdgD__8f5cdb7521db.jpg,1
train,roboflow_traffic_sign_yolo26,train/96_png.rf.cOsBHpyyUrpQixrRYL9W,roboflow_traffic_sign_yolo26/train/96_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/96_png.rf.cOsBHpyyUrpQixrRYL9W.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__96_png.rf.cOsBHpyyUrpQixrRYL9W__3fb88f6a6c1a.png,1
train,roboflow_traffic_sign_yolo26,train/96_png.rf.KxoVdlR8MVVcEhQArnpA,roboflow_traffic_sign_yolo26/train/96_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/96_png.rf.KxoVdlR8MVVcEhQArnpA.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__96_png.rf.KxoVdlR8MVVcEhQArnpA__8aa8f8a72a34.png,1
train,roboflow_traffic_sign_yolo26,train/134_png.rf.yz6T4vSdpVUoo6zVSdPD,roboflow_traffic_sign_yolo26/train/134_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/134_png.rf.yz6T4vSdpVUoo6zVSdPD.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__134_png.rf.yz6T4vSdpVUoo6zVSdPD__13adf71df6f6.png,1
train,roboflow_traffic_sign_yolo26,train/134_png.rf.JioDCafoQ4Lf4AR1RjIO,roboflow_traffic_sign_yolo26/train/134_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/134_png.rf.JioDCafoQ4Lf4AR1RjIO.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__134_png.rf.JioDCafoQ4Lf4AR1RjIO__378e45b31085.png,1
train,github_abhay,sideLeft/BLR-2018-05-23_15-00-24_sideLeft/0008460,github_abhay/sideLeft/BLR-2018-05-23_15-00-24_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-05-23_15-00-24_sideLeft/0008460.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-05-23_15-00-24_sideLeft__0008460__d5bb0fa810e4.jpg,1
train,github_abhay,sideLeft/BLR-2018-05-23_15-00-24_sideLeft/000846_r,github_abhay/sideLeft/BLR-2018-05-23_15-00-24_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-05-23_15-00-24_sideLeft/000846_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-05-23_15-00-24_sideLeft__000846_r__f221c6009c5c.jpg,1
train,github_abhay,sideLeft/BLR-2018-05-23_15-00-24_sideLeft/000924_r,github_abhay/sideLeft/BLR-2018-05-23_15-00-24_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-05-23_15-00-24_sideLeft/000924_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-05-23_15-00-24_sideLeft__000924_r__f44a70e15bd1.jpg,1
train,roboflow_traffic_sign_yolo26,train/54_png.rf.y7sqcGlQUDCDQuAkrliA,roboflow_traffic_sign_yolo26/train/54_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/54_png.rf.y7sqcGlQUDCDQuAkrliA.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__54_png.rf.y7sqcGlQUDCDQuAkrliA__9f687d3a0021.png,1
train,roboflow_traffic_sign_yolo26,train/54_png.rf.eq7BZLsibKp82FmtkExA,roboflow_traffic_sign_yolo26/train/54_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/54_png.rf.eq7BZLsibKp82FmtkExA.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__54_png.rf.eq7BZLsibKp82FmtkExA__e3a595126fc5.png,1
train,github_abhay,highquality_16k/BLR-2018-04-26_13-35-08_frontNear_left/0006060,github_abhay/highquality_16k/BLR-2018-04-26_13-35-08_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-04-26_13-35-08_frontNear_left/0006060.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-04-26_13-35-08_frontNear_left__0006060__a21a8270c6da.jpg,1
train,github_abhay,highquality_16k/BLR-2018-04-26_13-35-08_frontNear_left/0006960,github_abhay/highquality_16k/BLR-2018-04-26_13-35-08_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-04-26_13-35-08_frontNear_left/0006960.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-04-26_13-35-08_frontNear_left__0006960__df44a9b5c8a5.jpg,1
train,github_abhay,highquality_16k/BLR-2018-04-26_13-35-08_frontNear_left/0007260,github_abhay/highquality_16k/BLR-2018-04-26_13-35-08_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-04-26_13-35-08_frontNear_left/0007260.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-04-26_13-35-08_frontNear_left__0007260__8ac6c9136c9e.jpg,1
train,github_abhay,highquality_16k/BLR-2018-04-26_13-35-08_frontNear_left/0001410,github_abhay/highquality_16k/BLR-2018-04-26_13-35-08_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-04-26_13-35-08_frontNear_left/0001410.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-04-26_13-35-08_frontNear_left__0001410__62119f104c8d.jpg,1
train,roboflow_traffic_sign_yolo26,train/427_png.rf.dHjCs5ePFoROcErxPGEW,roboflow_traffic_sign_yolo26/train/427_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/427_png.rf.dHjCs5ePFoROcErxPGEW.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__427_png.rf.dHjCs5ePFoROcErxPGEW__c52e973f7af6.png,1
train,roboflow_indian_traffic_sign_yolo26,train/80108_jpg.rf.43IFFeJawTKbSp7mfqDA,roboflow_indian_traffic_sign_yolo26/train/80108_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/80108_jpg.rf.43IFFeJawTKbSp7mfqDA.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__80108_jpg.rf.43IFFeJawTKbSp7mfqDA__07d73da3b808.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/66067_jpg.rf.DfUQKLT62mHxS75nJbA9,roboflow_indian_traffic_sign_yolo26/train/66067_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/66067_jpg.rf.DfUQKLT62mHxS75nJbA9.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__66067_jpg.rf.DfUQKLT62mHxS75nJbA9__1c6c625ebb2a.jpg,1
train,github_abhay,highquality_16k/BLR-2018-04-19_17-16-55/0008181,github_abhay/highquality_16k/BLR-2018-04-19_17-16-55,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-04-19_17-16-55/0008181.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-04-19_17-16-55__0008181__5dfc635e976a.jpg,1
train,github_abhay,highquality_16k/BLR-2018-04-19_17-16-55/0004949,github_abhay/highquality_16k/BLR-2018-04-19_17-16-55,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-04-19_17-16-55/0004949.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-04-19_17-16-55__0004949__70dfcc335685.jpg,2
train,roboflow_traffic_sign_yolo26,train/411_png.rf.hHMF18BIkEd6wEQ2kfiv,roboflow_traffic_sign_yolo26/train/411_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/411_png.rf.hHMF18BIkEd6wEQ2kfiv.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__411_png.rf.hHMF18BIkEd6wEQ2kfiv__d41df7cbe6f9.png,1
train,github_abhay,highquality_16k/BLR-2018-04-26_14-20-45_frontNear_left/0000360,github_abhay/highquality_16k/BLR-2018-04-26_14-20-45_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-04-26_14-20-45_frontNear_left/0000360.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-04-26_14-20-45_frontNear_left__0000360__6333c5598fb7.jpg,1
train,github_abhay,highquality_16k/BLR-2018-04-26_14-20-45_frontNear_left/0003510,github_abhay/highquality_16k/BLR-2018-04-26_14-20-45_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-04-26_14-20-45_frontNear_left/0003510.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-04-26_14-20-45_frontNear_left__0003510__61b509536332.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/69182_jpg.rf.QuX5GMgsAw6XeyOsuz3K,roboflow_indian_traffic_sign_yolo26/train/69182_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/69182_jpg.rf.QuX5GMgsAw6XeyOsuz3K.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__69182_jpg.rf.QuX5GMgsAw6XeyOsuz3K__05facfb31eac.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/66120_jpg.rf.CAlF4z2Mnf0j3sM8Ngyq,roboflow_indian_traffic_sign_yolo26/train/66120_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/66120_jpg.rf.CAlF4z2Mnf0j3sM8Ngyq.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__66120_jpg.rf.CAlF4z2Mnf0j3sM8Ngyq__82341ba343a7.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/37000_jpg.rf.Y1tKzim6AYbPZ4i6ZpLw,roboflow_indian_traffic_sign_yolo26/train/37000_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/37000_jpg.rf.Y1tKzim6AYbPZ4i6ZpLw.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__37000_jpg.rf.Y1tKzim6AYbPZ4i6ZpLw__a73a1d310999.jpg,1
train,github_abhay,sideRight/BLR-2018-04-26_13-00-01_sideRight/0007920,github_abhay/sideRight/BLR-2018-04-26_13-00-01_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-04-26_13-00-01_sideRight/0007920.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideRight__BLR-2018-04-26_13-00-01_sideRight__0007920__fbb4feeaef6e.jpg,1
train,github_abhay,sideRight/BLR-2018-04-26_13-00-01_sideRight/0005100,github_abhay/sideRight/BLR-2018-04-26_13-00-01_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-04-26_13-00-01_sideRight/0005100.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideRight__BLR-2018-04-26_13-00-01_sideRight__0005100__58a643b5b7c0.jpg,1
train,github_abhay,sideRight/BLR-2018-04-26_13-00-01_sideRight/000840_r,github_abhay/sideRight/BLR-2018-04-26_13-00-01_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-04-26_13-00-01_sideRight/000840_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideRight__BLR-2018-04-26_13-00-01_sideRight__000840_r__af3588afee69.jpg,1
train,github_abhay,sideRight/BLR-2018-04-26_13-00-01_sideRight/000792_r,github_abhay/sideRight/BLR-2018-04-26_13-00-01_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-04-26_13-00-01_sideRight/000792_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideRight__BLR-2018-04-26_13-00-01_sideRight__000792_r__a1b6c9daa029.jpg,1
train,github_abhay,sideRight/BLR-2018-04-26_13-00-01_sideRight/000216_r,github_abhay/sideRight/BLR-2018-04-26_13-00-01_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-04-26_13-00-01_sideRight/000216_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideRight__BLR-2018-04-26_13-00-01_sideRight__000216_r__9e0eddd65547.jpg,1
train,github_abhay,sideRight/BLR-2018-04-26_13-00-01_sideRight/0004380,github_abhay/sideRight/BLR-2018-04-26_13-00-01_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-04-26_13-00-01_sideRight/0004380.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideRight__BLR-2018-04-26_13-00-01_sideRight__0004380__33fa563a92cc.jpg,1
train,github_abhay,sideRight/BLR-2018-04-26_13-00-01_sideRight/000858_r,github_abhay/sideRight/BLR-2018-04-26_13-00-01_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-04-26_13-00-01_sideRight/000858_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideRight__BLR-2018-04-26_13-00-01_sideRight__000858_r__19a8337262ac.jpg,1
train,github_abhay,sideRight/BLR-2018-04-26_13-00-01_sideRight/000438_r,github_abhay/sideRight/BLR-2018-04-26_13-00-01_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-04-26_13-00-01_sideRight/000438_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideRight__BLR-2018-04-26_13-00-01_sideRight__000438_r__70376b2ba545.jpg,1
train,github_abhay,sideLeft/BLR-2018-04-19_17-16-55_sideLeft/000648_r,github_abhay/sideLeft/BLR-2018-04-19_17-16-55_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-04-19_17-16-55_sideLeft/000648_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-04-19_17-16-55_sideLeft__000648_r__7823ad85795d.jpg,1
train,github_abhay,sideLeft/BLR-2018-04-19_17-16-55_sideLeft/0003660,github_abhay/sideLeft/BLR-2018-04-19_17-16-55_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-04-19_17-16-55_sideLeft/0003660.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-04-19_17-16-55_sideLeft__0003660__cfb9009d2d94.jpg,1
train,github_abhay,sideLeft/BLR-2018-04-19_17-16-55_sideLeft/0006480,github_abhay/sideLeft/BLR-2018-04-19_17-16-55_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-04-19_17-16-55_sideLeft/0006480.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-04-19_17-16-55_sideLeft__0006480__8fe7d48859e8.jpg,2
train,github_abhay,sideLeft/BLR-2018-04-19_17-16-55_sideLeft/000366_r,github_abhay/sideLeft/BLR-2018-04-19_17-16-55_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-04-19_17-16-55_sideLeft/000366_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-04-19_17-16-55_sideLeft__000366_r__f8221be81a01.jpg,1
train,github_abhay,sideLeft/BLR-2018-04-19_17-16-55_sideLeft/0006780,github_abhay/sideLeft/BLR-2018-04-19_17-16-55_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-04-19_17-16-55_sideLeft/0006780.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-04-19_17-16-55_sideLeft__0006780__b8f3973ad6bb.jpg,1
train,github_abhay,sideLeft/BLR-2018-04-19_17-16-55_sideLeft/0003420,github_abhay/sideLeft/BLR-2018-04-19_17-16-55_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-04-19_17-16-55_sideLeft/0003420.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-04-19_17-16-55_sideLeft__0003420__368157821eb2.jpg,1
train,github_abhay,sideLeft/BLR-2018-04-19_17-16-55_sideLeft/0006540,github_abhay/sideLeft/BLR-2018-04-19_17-16-55_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-04-19_17-16-55_sideLeft/0006540.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-04-19_17-16-55_sideLeft__0006540__6aad0c612082.jpg,1
train,github_abhay,sideLeft/BLR-2018-04-19_17-16-55_sideLeft/0005820,github_abhay/sideLeft/BLR-2018-04-19_17-16-55_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-04-19_17-16-55_sideLeft/0005820.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-04-19_17-16-55_sideLeft__0005820__f200447ed917.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/66026_jpg.rf.0KI1fowChlF7piXxuAcX,roboflow_indian_traffic_sign_yolo26/train/66026_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/66026_jpg.rf.0KI1fowChlF7piXxuAcX.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__66026_jpg.rf.0KI1fowChlF7piXxuAcX__ef9dfa099e4f.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/62048_jpg.rf.qCWSbrhxD2jTluKoVbao,roboflow_indian_traffic_sign_yolo26/train/62048_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/62048_jpg.rf.qCWSbrhxD2jTluKoVbao.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__62048_jpg.rf.qCWSbrhxD2jTluKoVbao__500c7520f3e8.jpg,1
train,github_abhay,highquality_16k/BLR-2018-06-06_16-20-12/0005327,github_abhay/highquality_16k/BLR-2018-06-06_16-20-12,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-06_16-20-12/0005327.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-06-06_16-20-12__0005327__9ad8943f8e0c.jpg,2
train,github_abhay,highquality_16k/BLR-2018-06-06_16-20-12/0008574,github_abhay/highquality_16k/BLR-2018-06-06_16-20-12,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-06_16-20-12/0008574.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-06-06_16-20-12__0008574__4f2db62f2e10.jpg,3
train,github_abhay,highquality_16k/BLR-2018-06-06_16-20-12/0006527,github_abhay/highquality_16k/BLR-2018-06-06_16-20-12,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-06_16-20-12/0006527.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-06-06_16-20-12__0006527__55d1800fe07e.jpg,5
train,github_abhay,highquality_16k/BLR-2018-06-06_16-20-12/0004877,github_abhay/highquality_16k/BLR-2018-06-06_16-20-12,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-06_16-20-12/0004877.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-06-06_16-20-12__0004877__dae8dc903872.jpg,1
train,github_abhay,highquality_16k/BLR-2018-06-06_16-20-12/0005477,github_abhay/highquality_16k/BLR-2018-06-06_16-20-12,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-06_16-20-12/0005477.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-06-06_16-20-12__0005477__0cfc4cca7b39.jpg,1
